"","YEAR","SEX","RACE","EDUC","AGE"
"10095",1982,1,2,13,31
"10096",1982,2,1,10,66
"10097",1982,2,1,12,38
"10098",1982,1,1,12,72
"10099",1982,1,1,14,60
"10100",1982,1,1,12,25
"10101",1982,1,1,13,24
"10102",1982,1,1,17,31
"10103",1982,1,1,16,27
"10104",1982,2,1,14,30
"10105",1982,2,1,12,81
"10106",1982,2,1,13,26
"10107",1982,2,1,12,48
"10108",1982,2,3,13,28
"10109",1982,1,1,14,25
"10110",1982,2,1,13,73
"10111",1982,1,1,19,38
"10112",1982,1,1,19,31
"10113",1982,2,1,12,24
"10114",1982,2,1,12,46
"10115",1982,2,1,11,56
"10116",1982,1,1,14,56
"10117",1982,1,3,15,47
"10118",1982,1,3,6,63
"10119",1982,2,2,17,40
"10120",1982,1,1,8,89
"10121",1982,2,1,11,54
"10122",1982,1,1,8,75
"10123",1982,1,2,19,35
"10124",1982,2,1,13,25
"10125",1982,1,1,12,27
"10126",1982,2,1,11,77
"10127",1982,1,1,14,47
"10128",1982,1,1,16,31
"10129",1982,2,1,14,52
"10130",1982,1,3,12,20
"10131",1982,1,1,12,23
"10132",1982,2,1,14,25
"10133",1982,2,1,15,27
"10134",1982,1,1,14,33
"10135",1982,2,1,12,22
"10136",1982,2,1,14,82
"10137",1982,2,1,16,58
"10138",1982,2,1,15,25
"10139",1982,2,1,16,30
"10140",1982,1,1,12,19
"10141",1982,1,1,13,67
"10142",1982,1,2,14,30
"10143",1982,1,2,8,59
"10144",1982,1,1,12,71
"10145",1982,2,1,11,77
"10146",1982,2,1,12,27
"10147",1982,2,1,12,56
"10148",1982,1,1,9,18
"10149",1982,2,1,10,51
"10150",1982,2,1,12,61
"10151",1982,2,1,12,55
"10152",1982,1,1,12,52
"10153",1982,2,1,12,25
"10154",1982,2,1,14,38
"10155",1982,2,1,10,36
"10156",1982,2,1,12,46
"10157",1982,1,1,11,59
"10158",1982,1,1,14,71
"10159",1982,2,1,10,26
"10160",1982,2,2,11,19
"10161",1982,1,1,9,69
"10162",1982,1,1,14,30
"10163",1982,2,1,12,41
"10164",1982,2,1,13,26
"10165",1982,1,1,16,32
"10166",1982,1,1,14,27
"10167",1982,1,1,12,31
"10168",1982,2,1,12,26
"10169",1982,2,1,13,68
"10170",1982,2,1,12,70
"10171",1982,2,1,15,52
"10172",1982,2,1,9,68
"10173",1982,2,1,12,23
"10174",1982,2,1,16,25
"10175",1982,2,1,12,27
"10176",1982,1,1,12,38
"10177",1982,1,1,12,78
"10178",1982,2,1,12,73
"10179",1982,2,1,12,70
"10180",1982,1,1,11,50
"10181",1982,2,1,13,21
"10182",1982,1,1,10,35
"10183",1982,1,1,12,24
"10184",1982,1,1,12,19
"10185",1982,2,1,16,31
"10186",1982,2,1,12,19
"10187",1982,2,1,12,39
"10188",1982,1,1,13,38
"10189",1982,1,1,10,60
"10190",1982,1,1,14,68
"10191",1982,2,1,12,34
"10192",1982,2,1,12,59
"10193",1982,1,1,10,28
"10194",1982,2,1,8,72
"10195",1982,1,1,12,62
"10196",1982,1,1,12,27
"10197",1982,2,1,12,28
"10198",1982,2,1,8,65
"10199",1982,1,1,8,81
"10200",1982,2,1,10,42
"10201",1982,2,1,12,25
"10202",1982,1,1,12,26
"10203",1982,2,1,13,24
"10204",1982,2,1,10,26
"10205",1982,1,1,12,78
"10206",1982,1,1,12,23
"10207",1982,2,1,6,89
"10208",1982,1,1,9,66
"10209",1982,2,1,10,63
"10210",1982,2,1,12,28
"10211",1982,2,1,9,52
"10212",1982,1,1,11,19
"10213",1982,1,1,14,50
"10214",1982,2,1,10,63
"10215",1982,2,1,16,69
"10216",1982,2,1,15,31
"10217",1982,2,1,14,30
"10218",1982,1,1,16,34
"10219",1982,2,1,12,20
"10220",1982,2,1,12,66
"10221",1982,1,1,16,34
"10222",1982,2,1,14,58
"10223",1982,1,1,8,75
"10224",1982,2,1,12,21
"10225",1982,1,1,14,63
"10226",1982,1,1,12,61
"10227",1982,2,1,12,25
"10228",1982,2,1,12,64
"10229",1982,1,1,8,46
"10230",1982,1,1,8,73
"10231",1982,1,1,12,74
"10232",1982,2,1,12,59
"10233",1982,2,1,8,76
"10234",1982,2,1,10,73
"10235",1982,2,1,14,24
"10236",1982,1,1,14,33
"10237",1982,1,1,8,76
"10238",1982,2,1,8,60
"10239",1982,2,1,12,70
"10240",1982,2,1,8,68
"10241",1982,1,1,9,73
"10242",1982,2,1,8,75
"10243",1982,2,1,10,79
"10244",1982,2,1,16,24
"10245",1982,2,1,8,60
"10246",1982,2,1,2,53
"10247",1982,1,1,12,29
"10248",1982,1,1,9,23
"10249",1982,2,1,12,24
"10250",1982,2,1,3,74
"10251",1982,2,1,10,65
"10252",1982,2,1,12,33
"10253",1982,1,1,15,69
"10254",1982,2,1,12,50
"10255",1982,1,1,2,49
"10256",1982,1,1,15,44
"10257",1982,1,1,14,28
"10258",1982,1,1,11,19
"10259",1982,2,1,12,26
"10260",1982,2,1,15,25
"10261",1982,2,1,6,76
"10262",1982,2,1,15,21
"10263",1982,1,1,10,27
"10264",1982,1,1,7,79
"10265",1982,2,1,14,46
"10266",1982,2,1,12,52
"10267",1982,2,1,12,19
"10268",1982,2,3,0,59
"10269",1982,2,1,12,37
"10270",1982,1,1,13,33
"10271",1982,1,1,17,27
"10272",1982,2,1,14,28
"10273",1982,2,1,7,29
"10274",1982,1,1,12,29
"10275",1982,2,1,12,68
"10276",1982,2,1,12,30
"10277",1982,2,1,6,27
"10278",1982,2,1,15,29
"10279",1982,2,1,12,56
"10280",1982,2,1,16,42
"10281",1982,1,1,18,30
"10282",1982,2,1,16,28
"10283",1982,2,1,12,57
"10284",1982,2,1,14,77
"10285",1982,1,1,12,20
"10286",1982,1,1,7,59
"10287",1982,2,1,8,77
"10288",1982,1,1,5,51
"10289",1982,2,1,5,74
"10290",1982,1,1,16,25
"10291",1982,1,1,6,60
"10292",1982,2,1,7,78
"10293",1982,1,1,16,27
"10294",1982,2,1,12,46
"10295",1982,2,1,12,59
"10296",1982,2,1,9,61
"10297",1982,2,2,12,37
"10298",1982,1,3,10,23
"10299",1982,2,1,12,27
"10300",1982,2,1,12,32
"10301",1982,2,1,16,58
"10302",1982,1,1,12,58
"10303",1982,2,1,12,40
"10304",1982,2,1,11,50
"10305",1982,2,1,12,23
"10306",1982,2,1,19,28
"10307",1982,2,1,12,29
"10308",1982,2,1,13,30
"10309",1982,2,1,13,39
"10310",1982,1,1,13,66
"10311",1982,2,1,8,82
"10312",1982,1,1,14,68
"10313",1982,1,1,13,37
"10314",1982,2,1,11,71
"10315",1982,2,1,9,53
"10316",1982,1,1,12,45
"10317",1982,1,1,13,23
"10318",1982,1,1,14,65
"10319",1982,1,1,4,84
"10320",1982,1,1,13,30
"10321",1982,2,1,11,62
"10322",1982,1,1,14,36
"10323",1982,2,1,6,81
"10324",1982,1,1,1,66
"10325",1982,2,1,12,39
"10326",1982,1,3,8,36
"10327",1982,1,1,14,71
"10328",1982,1,1,6,51
"10329",1982,1,1,12,70
"10330",1982,1,1,14,54
"10331",1982,2,1,17,71
"10332",1982,1,1,12,23
"10333",1982,2,1,11,52
"10334",1982,1,1,11,72
"10335",1982,1,1,13,37
"10336",1982,2,1,10,51
"10337",1982,2,1,12,33
"10338",1982,2,1,12,33
"10339",1982,1,1,7,44
"10340",1982,1,1,13,44
"10341",1982,1,1,11,67
"10342",1982,1,1,12,62
"10343",1982,1,1,14,31
"10344",1982,2,1,12,20
"10345",1982,1,1,13,61
"10346",1982,1,1,15,33
"10347",1982,2,1,11,69
"10348",1982,1,1,12,60
"10349",1982,1,1,8,87
"10350",1982,2,1,12,23
"10351",1982,2,1,12,25
"10352",1982,2,1,6,83
"10353",1982,1,1,8,65
"10354",1982,1,1,12,48
"10355",1982,1,1,13,31
"10356",1982,1,1,14,78
"10357",1982,2,1,8,61
"10358",1982,2,1,12,35
"10359",1982,2,1,9,20
"10360",1982,1,1,8,61
"10361",1982,1,1,12,39
"10362",1982,2,1,9,50
"10363",1982,1,1,5,40
"10364",1982,1,1,8,51
"10365",1982,2,1,12,25
"10366",1982,2,1,8,56
"10367",1982,1,1,7,51
"10368",1982,1,1,9,62
"10369",1982,1,1,6,56
"10370",1982,2,1,9,78
"10371",1982,1,1,12,40
"10372",1982,2,1,12,25
"10373",1982,2,1,11,67
"10374",1982,2,1,12,20
"10375",1982,1,1,5,73
"10376",1982,1,1,5,67
"10377",1982,2,1,11,63
"10378",1982,2,1,11,45
"10379",1982,2,1,11,59
"10380",1982,2,1,11,35
"10381",1982,2,1,8,68
"10382",1982,2,1,7,74
"10383",1982,2,1,6,55
"10384",1982,1,1,2,69
"10385",1982,2,1,17,62
"10386",1982,2,1,16,41
"10387",1982,1,1,15,23
"10388",1982,2,1,18,73
"10389",1982,2,1,17,27
"10390",1982,2,1,16,38
"10391",1982,2,1,12,19
"10392",1982,2,2,16,26
"10393",1982,2,1,8,79
"10394",1982,2,1,12,56
"10395",1982,1,1,12,39
"10396",1982,2,1,6,73
"10397",1982,2,1,10,30
"10398",1982,2,1,12,52
"10399",1982,2,2,7,36
"10400",1982,2,2,12,23
"10401",1982,2,1,12,40
"10402",1982,2,1,7,63
"10403",1982,2,1,7,69
"10404",1982,2,1,14,77
"10405",1982,1,1,11,20
"10406",1982,1,1,10,30
"10407",1982,2,1,10,58
"10408",1982,2,1,12,54
"10409",1982,1,1,12,28
"10410",1982,1,1,12,26
"10411",1982,1,1,12,41
"10412",1982,2,1,12,21
"10413",1982,1,1,10,32
"10414",1982,2,1,10,57
"10415",1982,1,1,12,26
"10416",1982,2,1,11,22
"10417",1982,2,1,11,24
"10418",1982,1,1,12,68
"10419",1982,1,1,12,21
"10420",1982,2,1,13,31
"10421",1982,1,1,11,31
"10422",1982,1,1,16,33
"10423",1982,2,2,13,69
"10424",1982,2,2,13,24
"10425",1982,2,2,9,66
"10426",1982,1,2,12,40
"10427",1982,1,2,18,46
"10428",1982,1,2,11,27
"10429",1982,1,2,14,37
"10430",1982,2,2,4,71
"10431",1982,2,2,10,27
"10432",1982,2,2,12,53
"10433",1982,2,2,14,38
"10434",1982,1,2,11,22
"10435",1982,2,2,12,26
"10436",1982,1,2,12,35
"10437",1982,1,2,9,45
"10438",1982,1,2,17,53
"10439",1982,1,2,14,55
"10440",1982,2,2,13,24
"10441",1982,2,2,9,27
"10442",1982,2,2,16,31
"10443",1982,1,2,8,40
"10444",1982,1,2,6,63
"10445",1982,2,2,11,22
"10446",1982,1,2,11,30
"10447",1982,2,2,6,87
"10448",1982,2,2,8,61
"10449",1982,1,2,14,31
"10450",1982,1,2,13,24
"10451",1982,2,2,11,19
"10452",1982,2,2,10,45
"10453",1982,2,2,12,35
"10454",1982,2,2,9,19
"10455",1982,1,2,9,70
"10456",1982,2,2,12,21
"10457",1982,2,2,12,71
"10458",1982,2,2,12,29
"10459",1982,1,2,10,67
"10460",1982,1,2,12,60
"10461",1982,1,2,8,59
"10462",1982,1,2,12,28
"10463",1982,2,2,3,61
"10464",1982,2,2,8,59
"10465",1982,2,2,16,27
"10466",1982,1,2,12,31
"10467",1982,1,2,9,49
"10468",1982,1,2,9,46
"10469",1982,1,2,12,23
"10470",1982,2,2,10,50
"10471",1982,2,2,17,68
"10472",1982,1,2,13,49
"10473",1982,1,2,12,27
"10474",1982,1,2,9,28
"10475",1982,2,2,15,36
"10476",1982,2,2,3,68
"10477",1982,1,2,14,65
"10478",1982,1,2,10,47
"10479",1982,2,2,14,22
"10480",1982,2,2,8,53
"10481",1982,1,2,13,34
"10482",1982,1,2,11,40
"10483",1982,1,2,9,29
"10484",1982,2,2,8,52
"10485",1982,2,2,14,37
"10486",1982,1,2,16,40
"10487",1982,1,2,14,56
"10488",1982,2,2,13,41
"10489",1982,2,2,6,89
"10490",1982,1,2,12,29
"10491",1982,2,2,15,33
"10492",1982,1,2,12,23
"10493",1982,1,2,13,58
"10494",1982,2,2,12,36
"10495",1982,2,2,13,26
"10496",1982,2,2,9,22
"10497",1982,2,2,18,32
"10498",1982,2,2,13,24
"10499",1982,2,2,14,53
"10500",1982,2,2,9,49
"10501",1982,1,2,12,67
"10502",1982,2,2,12,23
"10503",1982,1,2,6,64
"10504",1982,2,2,14,24
"10505",1982,2,2,8,73
"10506",1982,2,2,13,25
"10507",1982,2,2,7,86
"10508",1982,2,2,16,50
"10509",1982,2,2,13,72
"10510",1982,2,2,12,38
"10511",1982,2,2,12,24
"10512",1982,1,2,14,41
"10513",1982,2,2,13,28
"10514",1982,1,2,8,76
"10515",1982,2,2,8,24
"10516",1982,1,2,13,26
"10517",1982,2,2,14,28
"10518",1982,1,2,18,41
"10519",1982,1,2,14,37
"10520",1982,1,2,19,30
"10521",1982,1,2,12,57
"10522",1982,1,2,12,31
"10523",1982,2,2,12,23
"10524",1982,1,2,12,26
"10525",1982,2,2,14,39
"10526",1982,1,2,8,46
"10527",1982,2,2,6,58
"10528",1982,1,2,12,27
"10529",1982,2,2,14,61
"10530",1982,2,2,10,41
"10531",1982,2,2,7,77
"10532",1982,2,2,9,54
"10533",1982,2,2,11,33
"10534",1982,2,2,7,44
"10535",1982,1,2,8,74
"10536",1982,1,2,9,44
"10537",1982,1,2,6,66
"10538",1982,2,2,10,29
"10539",1982,2,2,6,59
"10540",1982,2,2,6,61
"10541",1982,2,2,9,25
"10542",1982,2,2,12,26
"10543",1982,1,2,9,53
"10544",1982,2,2,11,46
"10545",1982,1,2,11,31
"10546",1982,2,2,12,28
"10547",1982,1,2,6,55
"10548",1982,2,2,4,80
"10549",1982,1,2,12,26
"10550",1982,1,2,8,38
"10551",1982,1,2,5,68
"10552",1982,2,2,9,84
"10553",1982,2,2,12,21
"10554",1982,2,2,10,89
"10555",1982,1,2,5,63
"10556",1982,2,2,12,20
"10557",1982,1,2,5,60
"10558",1982,2,2,11,41
"10559",1982,1,2,12,35
"10560",1982,2,2,12,23
"10561",1982,1,2,12,36
"10562",1982,1,2,11,47
"10563",1982,2,2,14,39
"10564",1982,2,2,12,22
"10565",1982,2,2,14,23
"10566",1982,2,2,9,54
"10567",1982,1,2,11,29
"10568",1982,1,2,16,64
"10569",1982,1,2,9,46
"10570",1982,2,2,11,43
"10571",1982,2,2,10,39
"10572",1982,2,2,11,31
"10573",1982,1,2,11,19
"10574",1982,2,2,13,61
"10575",1982,2,2,11,32
"10576",1982,1,2,12,39
"10577",1982,2,2,11,54
"10578",1982,1,2,8,62
"10579",1982,2,2,15,23
"10580",1982,2,2,12,28
"10581",1982,1,2,10,54
"10582",1982,1,2,14,24
"10583",1982,2,2,10,37
"10584",1982,2,2,6,60
"10585",1982,1,2,9,52
"10586",1982,2,2,11,56
"10587",1982,1,2,10,29
"10588",1982,2,2,12,52
"10589",1982,1,2,13,21
"10590",1982,1,2,13,43
"10591",1982,1,2,16,38
"10592",1982,1,2,15,36
"10593",1982,2,2,12,36
"10594",1982,2,2,14,37
"10595",1982,2,2,7,74
"10596",1982,2,2,12,89
"10597",1982,1,2,12,45
"10598",1982,1,2,12,47
"10599",1982,2,2,10,45
"10600",1982,2,2,12,38
"10601",1982,2,2,12,34
"10602",1982,1,2,16,47
"10603",1982,2,2,16,50
"10604",1982,1,2,12,71
"10605",1982,1,2,14,51
"10606",1982,1,2,16,63
"10607",1982,1,2,11,22
"10608",1982,2,2,14,25
"10609",1982,1,2,10,70
"10610",1982,2,2,19,31
"10611",1982,2,2,8,37
"10612",1982,2,2,16,27
"10613",1982,1,2,12,28
"10614",1982,2,2,12,26
"10615",1982,2,2,11,29
"10616",1982,2,2,16,34
"10617",1982,1,2,11,32
"10618",1982,1,2,8,54
"10619",1982,1,2,12,54
"10620",1982,2,2,15,79
"10621",1982,1,2,6,43
"10622",1982,2,2,6,76
"10623",1982,2,2,12,26
"10624",1982,1,2,12,38
"10625",1982,2,2,12,26
"10626",1982,2,2,12,30
"10627",1982,2,2,12,40
"10628",1982,2,2,12,34
"10629",1982,2,2,18,50
"10630",1982,2,2,17,52
"10631",1982,1,2,19,52
"10632",1982,2,2,15,53
"10633",1982,1,2,7,46
"10634",1982,2,2,13,26
"10635",1982,2,2,6,79
"10636",1982,2,2,12,23
"10637",1982,2,2,10,53
"10638",1982,1,2,10,19
"10639",1982,2,2,3,67
"10640",1982,1,2,3,84
"10641",1982,2,2,9,54
"10642",1982,2,2,3,71
"10643",1982,2,2,8,59
"10644",1982,2,2,7,75
"10645",1982,1,2,13,33
"10646",1982,2,2,7,73
"10647",1982,2,2,5,83
"10648",1982,1,2,11,18
"10649",1982,2,2,8,56
"10650",1982,2,2,13,34
"10651",1982,1,2,12,56
"10652",1982,2,2,11,51
"10653",1982,2,2,10,29
"10654",1982,2,2,12,61
"10655",1982,2,2,14,28
"10656",1982,1,2,12,63
"10657",1982,2,2,14,30
"10658",1982,1,2,10,68
"10659",1982,1,2,9,49
"10660",1982,2,2,14,56
"10661",1982,2,2,11,19
"10662",1982,2,2,11,68
"10663",1982,1,2,16,62
"10664",1982,2,2,12,49
"10665",1982,2,2,18,66
"10666",1982,2,2,12,50
"10667",1982,1,2,15,53
"10668",1982,2,2,7,69
"10669",1982,2,2,17,48
"10670",1982,2,2,17,49
"10671",1982,1,2,18,77
"10672",1982,2,2,12,65
"10673",1982,2,2,12,19
"10674",1982,2,2,12,36
"10675",1982,2,2,17,71
"10676",1982,1,2,8,43
"10677",1982,2,2,12,54
"10678",1982,1,2,12,23
"10679",1982,2,2,12,29
"10680",1982,2,2,11,34
"10681",1982,1,2,13,25
"10682",1982,2,2,12,43
"10683",1982,1,2,11,35
"10684",1982,2,2,10,42
"10685",1982,2,2,11,36
"10686",1982,2,2,12,29
"10687",1982,2,2,6,60
"10688",1982,2,2,7,71
"10689",1982,2,2,9,51
"10690",1982,2,2,12,27
"10691",1982,2,2,12,50
"10692",1982,1,2,12,29
"10693",1982,2,2,16,41
"10694",1982,1,2,8,54
"10695",1982,1,2,9,35
"10696",1982,1,2,16,35
"10697",1982,2,2,11,26
"10698",1982,2,2,11,62
"10699",1982,2,2,9,78
"10700",1982,1,2,10,68
"10701",1982,1,2,12,27
"10702",1982,1,2,11,20
"10703",1982,1,2,18,48
"10704",1982,1,2,14,32
"10705",1982,2,2,11,60
"10706",1982,2,2,12,27
"10707",1982,2,2,11,37
"10708",1982,1,2,3,72
"10709",1982,2,2,2,57
"10710",1982,2,2,11,54
"10711",1982,1,2,14,31
"10712",1982,2,2,9,85
"10713",1982,2,2,14,58
"10714",1982,2,2,12,47
"10715",1982,1,2,12,24
"10716",1982,2,2,3,76
"10717",1982,2,2,11,37
"10718",1982,1,2,12,23
"10719",1982,1,2,14,23
"10720",1982,2,2,11,26
"10721",1982,2,2,12,22
"10722",1982,2,2,12,62
"10723",1982,1,2,12,29
"10724",1982,2,2,13,20
"10725",1982,2,2,12,34
"10726",1982,2,2,14,35
"10727",1982,2,2,16,37
"10728",1982,2,2,20,35
"10729",1982,2,2,9,56
"10730",1982,2,2,12,38
"10731",1982,1,2,13,29
"10732",1982,1,2,12,32
"10733",1982,2,2,11,53
"10734",1982,2,2,14,49
"10735",1982,2,2,12,60
"10736",1982,1,2,10,27
"10737",1982,1,2,14,21
"10738",1982,1,2,3,70
"10739",1982,2,2,12,37
"10740",1982,2,2,8,55
"10741",1982,2,2,12,36
"10742",1982,1,2,12,63
"10743",1982,1,2,12,27
"10744",1982,2,2,12,27
"10745",1982,1,2,12,80
"10746",1982,2,2,15,32
"10747",1982,2,2,14,27
"10748",1982,2,2,12,25
"10749",1982,2,2,12,23
"10750",1982,2,2,6,71
"10751",1982,2,2,14,37
"10752",1982,2,2,12,24
"10753",1982,2,2,14,57
"10754",1982,1,2,4,48
"10755",1982,1,2,10,42
"10756",1982,2,2,9,51
"10757",1982,1,2,10,49
"10758",1982,2,2,7,54
"10759",1982,2,2,14,56
"10760",1982,2,2,12,22
"10761",1982,1,2,12,27
"10762",1982,1,2,12,45
"10763",1982,2,2,15,20
"10764",1982,1,2,12,38
"10765",1982,2,2,13,21
"10766",1982,2,2,12,37
"10767",1982,1,2,14,31
"10768",1982,2,2,12,27
"10769",1982,1,2,15,40
"10770",1982,2,2,12,25
"10771",1982,2,2,14,26
"10772",1983,2,1,9,24
"10773",1983,2,1,12,55
"10774",1983,1,1,12,54
"10775",1983,1,1,12,28
"10776",1983,2,1,12,59
"10777",1983,1,1,7,56
"10778",1983,2,1,13,38
"10779",1983,2,1,12,38
"10780",1983,2,1,12,32
"10781",1983,1,1,14,47
"10782",1983,2,1,12,46
"10783",1983,1,1,14,23
"10784",1983,2,1,12,60
"10785",1983,1,1,12,60
"10786",1983,2,1,4,67
"10787",1983,2,1,12,22
"10788",1983,2,1,12,56
"10789",1983,1,1,11,36
"10790",1983,1,1,16,34
"10791",1983,2,1,14,35
"10792",1983,2,1,17,56
"10793",1983,2,1,12,37
"10794",1983,2,1,18,40
"10795",1983,2,1,12,63
"10796",1983,1,1,16,61
"10797",1983,2,1,16,44
"10798",1983,2,1,14,28
"10799",1983,2,1,16,56
"10800",1983,1,1,12,20
"10801",1983,2,1,12,22
"10802",1983,2,1,12,39
"10803",1983,1,1,16,66
"10804",1983,2,1,12,48
"10805",1983,2,1,12,47
"10806",1983,2,1,14,32
"10807",1983,1,2,12,44
"10808",1983,1,2,11,58
"10809",1983,2,1,2,58
"10810",1983,2,1,14,23
"10811",1983,2,1,8,73
"10812",1983,2,1,12,37
"10813",1983,2,1,14,33
"10814",1983,2,1,8,75
"10815",1983,2,1,10,70
"10816",1983,1,1,18,37
"10817",1983,1,1,12,52
"10818",1983,2,1,12,46
"10819",1983,2,1,8,77
"10820",1983,2,1,9,76
"10821",1983,2,1,14,60
"10822",1983,2,1,18,38
"10823",1983,2,1,9,41
"10824",1983,1,1,8,42
"10825",1983,2,1,12,35
"10826",1983,2,2,12,35
"10827",1983,2,1,12,34
"10828",1983,2,1,12,25
"10829",1983,2,2,12,57
"10830",1983,2,1,12,34
"10831",1983,2,2,11,34
"10832",1983,1,1,16,36
"10833",1983,1,1,16,27
"10834",1983,2,1,11,71
"10835",1983,2,1,12,69
"10836",1983,2,1,12,61
"10837",1983,2,1,12,64
"10838",1983,1,2,12,33
"10839",1983,1,2,12,54
"10840",1983,1,2,14,38
"10841",1983,2,2,18,57
"10842",1983,1,2,12,40
"10843",1983,1,2,14,64
"10844",1983,2,2,14,50
"10845",1983,2,1,10,25
"10846",1983,2,2,10,21
"10847",1983,2,1,11,59
"10848",1983,1,1,9,39
"10849",1983,2,1,12,58
"10850",1983,2,1,14,38
"10851",1983,1,1,9,62
"10852",1983,2,1,16,45
"10853",1983,1,1,12,70
"10854",1983,1,1,14,32
"10855",1983,2,2,13,40
"10856",1983,1,2,12,34
"10857",1983,2,2,12,25
"10858",1983,2,2,16,26
"10859",1983,2,1,12,26
"10860",1983,2,1,13,33
"10861",1983,1,1,10,77
"10862",1983,2,1,13,58
"10863",1983,2,1,12,34
"10864",1983,1,1,15,31
"10865",1983,2,1,4,83
"10866",1983,1,1,13,26
"10867",1983,1,1,12,36
"10868",1983,1,1,10,58
"10869",1983,1,1,12,67
"10870",1983,1,1,7,77
"10871",1983,2,1,12,25
"10872",1983,2,1,15,28
"10873",1983,2,1,12,65
"10874",1983,1,1,16,28
"10875",1983,2,1,11,34
"10876",1983,1,1,18,81
"10877",1983,2,1,14,34
"10878",1983,2,2,13,35
"10879",1983,1,1,11,34
"10880",1983,1,1,14,26
"10881",1983,2,1,16,37
"10882",1983,2,1,10,58
"10883",1983,1,1,18,52
"10884",1983,2,1,19,27
"10885",1983,1,1,14,44
"10886",1983,2,1,12,81
"10887",1983,2,1,16,70
"10888",1983,2,1,13,57
"10889",1983,1,1,16,78
"10890",1983,2,1,17,49
"10891",1983,1,1,16,78
"10892",1983,1,1,12,31
"10893",1983,1,1,11,56
"10894",1983,2,1,11,51
"10895",1983,1,1,12,56
"10896",1983,2,1,14,26
"10897",1983,2,1,12,48
"10898",1983,2,1,11,48
"10899",1983,1,1,8,57
"10900",1983,1,1,8,73
"10901",1983,2,1,7,61
"10902",1983,1,1,8,66
"10903",1983,2,1,10,60
"10904",1983,2,1,12,38
"10905",1983,1,1,12,37
"10906",1983,2,2,14,50
"10907",1983,1,2,15,30
"10908",1983,1,1,12,55
"10909",1983,2,1,14,22
"10910",1983,1,1,14,29
"10911",1983,2,1,12,28
"10912",1983,2,1,4,86
"10913",1983,1,2,8,68
"10914",1983,1,1,12,61
"10915",1983,2,1,12,62
"10916",1983,2,1,12,40
"10917",1983,2,1,12,60
"10918",1983,2,1,12,60
"10919",1983,2,1,14,58
"10920",1983,2,1,12,81
"10921",1983,2,1,15,25
"10922",1983,2,1,16,72
"10923",1983,2,1,9,76
"10924",1983,1,1,12,58
"10925",1983,2,1,12,28
"10926",1983,1,1,11,23
"10927",1983,1,1,14,47
"10928",1983,1,1,14,25
"10929",1983,2,1,14,27
"10930",1983,1,1,16,82
"10931",1983,1,1,14,38
"10932",1983,2,1,14,30
"10933",1983,2,1,15,26
"10934",1983,2,1,12,37
"10935",1983,2,2,0,89
"10936",1983,2,2,11,64
"10937",1983,2,2,12,65
"10938",1983,2,2,11,56
"10939",1983,2,1,13,27
"10940",1983,2,1,7,48
"10941",1983,1,1,11,22
"10942",1983,1,1,8,52
"10943",1983,2,1,15,31
"10944",1983,1,1,8,27
"10945",1983,2,1,12,37
"10946",1983,1,1,16,25
"10947",1983,2,1,16,25
"10948",1983,2,1,16,23
"10949",1983,2,1,13,70
"10950",1983,1,1,13,70
"10951",1983,2,1,16,35
"10952",1983,1,1,14,60
"10953",1983,2,1,10,46
"10954",1983,1,1,14,27
"10955",1983,1,1,16,37
"10956",1983,1,1,12,26
"10957",1983,2,1,12,69
"10958",1983,2,1,13,61
"10959",1983,1,1,12,65
"10960",1983,2,1,12,46
"10961",1983,1,1,16,31
"10962",1983,2,1,12,58
"10963",1983,2,2,11,45
"10964",1983,2,2,14,28
"10965",1983,1,2,12,41
"10966",1983,2,2,4,82
"10967",1983,1,1,13,38
"10968",1983,2,1,14,59
"10969",1983,2,1,12,28
"10970",1983,1,1,8,56
"10971",1983,2,1,13,26
"10972",1983,2,1,16,48
"10973",1983,1,1,16,23
"10974",1983,1,1,13,33
"10975",1983,2,1,16,29
"10976",1983,1,1,11,36
"10977",1983,1,1,12,59
"10978",1983,2,1,12,40
"10979",1983,1,1,12,56
"10980",1983,2,1,18,30
"10981",1983,1,1,12,30
"10982",1983,2,1,12,25
"10983",1983,1,1,12,28
"10984",1983,2,1,12,45
"10985",1983,2,1,11,69
"10986",1983,1,1,14,32
"10987",1983,2,1,12,61
"10988",1983,1,1,18,38
"10989",1983,2,1,12,49
"10990",1983,2,1,14,41
"10991",1983,1,1,11,24
"10992",1983,1,1,15,50
"10993",1983,2,1,12,46
"10994",1983,2,1,10,21
"10995",1983,1,1,11,70
"10996",1983,1,1,4,76
"10997",1983,2,1,16,32
"10998",1983,2,1,8,82
"10999",1983,2,1,9,28
"11000",1983,1,1,12,36
"11001",1983,2,1,12,50
"11002",1983,2,1,9,60
"11003",1983,2,1,12,54
"11004",1983,1,1,12,24
"11005",1983,2,1,16,41
"11006",1983,1,1,12,43
"11007",1983,2,1,16,64
"11008",1983,1,1,14,59
"11009",1983,2,1,12,60
"11010",1983,1,1,18,53
"11011",1983,1,1,14,64
"11012",1983,1,1,11,19
"11013",1983,2,1,12,58
"11014",1983,1,1,11,30
"11015",1983,2,1,12,44
"11016",1983,2,1,6,79
"11017",1983,2,1,14,37
"11018",1983,1,1,16,30
"11019",1983,2,1,12,35
"11020",1983,2,1,9,79
"11021",1983,1,1,16,63
"11022",1983,1,1,12,37
"11023",1983,1,1,12,60
"11024",1983,1,1,16,24
"11025",1983,2,2,12,29
